ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D1_Ps,D1_Tobs,D2_noiseRV_mean,D2_noiseRV_median,D2_noiseRV_stdev,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-870,False,0.0,0.0,-1284.843489855864,2457411.6118970667,0.0,0.0025,0.25,0.0666343286340209,-0.5511748768280329,2.753331390351085,True,7.0,4.0,8.0,21.0,25.0,1.115606936416185,1.6083333333333334,1.820754716981132,1.4416666666666667,1.6320754716981132,1.1320754716981132,7.801980198019802,inf,9.999999999999999e-05,2457411.7368970662,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-1284.77685552723,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,7.121375795356812,,,,,,4355.308972344731,-1277.6190573584831,-1285.394664732692,1.6466505210951254,-1291.8618089491968,,0.3069306930693069,0.44554455445544555,,0.016139444803098774,17.880462605874122,0.13212429177973867,0.5242028911398535,2.7533313903510903,21.631499384986544,0.9378527754927453,-1284.7768555272296,-25.422863401122317,24.403887384071933,0.72784421342753,0.025608606705455717,0.01690153161719269,0.0031727845831816433,20.0,99.40475877098726,1.5727435901340945,-0.23703696155519333,0.28141566184093814,2.0232009008919225,0.37411497158247753,0.018524997220918053,0.0032502255420445757,0.0006786631684834962,16.8,1.2281518680466672,-2.6503556710228118,0.4759530704443696,0.3407529822384486,0.02021768359242563,0.002877958237805972,0.001967630763757811,16.8,1.4401915664538896,-1.0330406972188462,0.46791119145323834,0.5140041847976131,0.4681674676422727,0.8400000000000001,0.8400000000000001,5.262361102431612e-09,1.0140787098933401e-08,0.36180970160247766,0.0,0.8366284821602955,0.7003383596701375,4.264629031981294e-06,-0.001928921093167446,1.409767901087617,0.9956014448489091,1.187815432966494,1.5575012414659748,1.5156251856127203,1.726698958319887,0.844775110108234
RV-871,True,60.58826897676286,1.2579329782949698,303.901053161906,2457498.255454566,0.827094984496407,0.0025,0.25,-0.1973299743087239,-0.9368571414888844,2.739198852355821,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457498.3804545663,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,303.721509000644,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.08833679170354,0.01768706919642203,0.04800841291408049,0.0914535933119849,0.1376197308392626,0.2651406969026662,4769.6336039643165,312.1022786946352,303.44793333889805,1.6141025837612233,295.9256051112281,1019.7779755241068,0.27722772277227725,0.504950495049505,45.79634565072701,0.015085686700458605,18.0517621862711,0.08585615336778224,0.43703688619675085,2.9309520859142855,21.82664236121593,0.925741729047224,303.7215090006441,-5.634684376426588e-05,7.853352460451734e-05,0.12105300660555078,0.01179444915466949,0.0005282480503039858,0.0006481212230143241,26.400000000000002,995.0371902099879,-1.6170738667839257,-2.916712169503998,2.929132744937375,1.083457253982336,1.2045200137934968e-06,1.1735913673036258e-07,5.256264406694414e-09,6.449047217878901e-09,26.400000000000002,-1.6170737243544384,-2.9167121385284136,2.9291329574779845,1.2045175919992696e-06,1.1735911799136674e-07,5.256264256305197e-09,6.449047229121249e-09,26.400000000000002,-1.617073581925005,-2.91671210755252,2.929133170018616,9.95035189599549e-06,9.950331889931244e-06,1.0,1.0,8.592193762035905e-10,1.674497013270937e-09,0.35308998634877947,0.0,0.9077119657348662,0.9077111952056686,9.205762124193068e-05,-0.0032483867555583856,1.0678597760226785,0.9940360072847105,1.038430340211097,1.4282775647919361,1.6550652269519912,1.818603937490934,1.04624293414861
RV-872,True,64.99419739946269,1.3513920660492085,1495.0762056697486,2457396.080312705,0.8938514757494347,0.0025,0.25,-0.3735209639075943,-0.7982127271883179,2.938339363533712,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457396.205312705,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,1494.7288371338047,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.89433295570825,,,,,,4406.712402143388,1503.5718099377536,1494.5928760369227,1.883560297939539,1485.7831440263371,,0.297029702970297,0.4752475247524752,,0.044468160796869445,17.945627858707127,0.19884323865180945,0.34029867221836796,2.9410118625387054,22.270960320779828,0.9489019242728473,1494.7288371338045,-684.520672674576,577.0310012797185,0.9162047439689951,0.14970738831568955,0.008609190323673405,0.005248571474527871,23.200000000000003,99.40475877098726,2.3504029228461185,1.3485054498276687,2.6468166274825498,2.6507948209200345,0.2652238115408872,0.018403212307014027,0.002350273550568774,0.0005822939181124809,29.6,0.9900887482056703,2.019989027205528,-1.3730077853791087,0.06797700627329904,0.0036102378369320533,0.0007584352162629611,0.00044690618404812375,13.600000000000001,2.789940750847958,2.964532694997439,0.4768067425600722,0.2894809411179632,0.07419412169688507,1.2758620689655171,0.5862068965517241,1.2910139179922453e-08,1.2283135619739483e-09,0.43373110338990883,0.0,0.5169151579838578,0.42792487374518723,3.3231506955178456e-06,-0.01764148751431094,-5.434132827600279,1.0001220476020938,1.1957168957769695,1.280934114770214,1.1723388690433025,1.6220477111340075,0.7655049128064251
RV-873,False,0.0,0.0,348.3525469238011,2457414.0433203136,0.0,0.0025,0.25,-0.3165998694617596,-0.6928137346482037,3.1352942536470256,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457414.168320313,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.737518112491644e-10,348.03594705433943,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,10.456671549827433,0.03290089694644056,0.058982348240220535,0.08352773941058667,0.17353861442961116,0.7218271094279446,8365.337426841808,358.54467895695205,347.65973318915286,1.922142853155151,337.6313358572972,10263.999504486073,0.27722772277227725,0.5445544554455446,41.01102641304608,0.010514804845222072,18.382119453903666,-0.10970968162594943,0.07430055180405398,3.135294253647027,24.513768878560956,0.9538178882883807,348.03594705433926,-4.128740542798964e-05,5.1738840068595245e-05,9.835812419223204e-07,6.187526325278361e-08,1.1202316258514197e-08,5.80795885126976e-09,23.200000000000003,99999999.99999979,-2.6477201544694045,-2.750207302640849,2.8951425948151934,1.0733816481892675,9.835793157969682e-07,6.187525488854722e-08,1.1202316835769126e-08,5.8079586136000675e-09,23.200000000000003,-2.647720275622397,-2.750207341618136,2.8951425385097247,9.835773896754042e-07,6.187524652431281e-08,1.1202317413022419e-08,5.807958375930775e-09,23.200000000000003,-2.647720396775239,-2.7502073805954454,2.8951424822042173,0.9999980417221577,0.9999960834481667,1.0,1.0,8.215876540023075e-16,1.1077388040458018e-14,0.381766882989373,0.0,1.0074804043298247,1.007479992274369,8.112424381247258e-05,-2.2732535853720037e-08,-0.7223344684703832,0.9987808677296208,1.033577102323307,1.5330152237066599,1.4998821208794249,2.230350755753433,1.000272483404318
RV-874,True,48.76444017943741,1.0071244886547328,200.65196109002957,2458487.6773758554,0.6479460633248092,0.0025,0.25,0.2230711141246595,0.5623020324410974,2.9794128247323104,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2458487.802375856,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,3.311110443366911e-10,200.8741255126798,10737417.0,0.0001,101.0,,1.3552527156068805e-20,0.25,7.878254166056834,0.04682246476319689,0.08541346730325877,0.14669830657295047,0.26180440908942354,0.7491255676477063,5641.5599729881615,206.693077227218,200.9825139501173,2.195540373234536,190.93656889510433,10431.250864633426,0.31683168316831684,0.3465346534653465,51.73585067616281,0.020428174538323254,18.3444937779595,-0.06796054040663368,-0.29453756576818396,3.1417650606019496,25.32661656248818,1.0078691883420718,200.8741255126798,-5.5679528865174514e-05,5.616058135436408e-05,0.05418208129948516,0.004860907481281785,0.0011968055746431295,0.00025139568704666507,16.8,2500.415417338001,-0.2770930735665207,1.4369174274343008,-2.465095144784615,1.0010896173790866,1.3547743168838094e-06,1.2154286384716426e-07,2.992511042981208e-08,6.285936529950786e-09,16.8,-0.2770930021780902,1.4369173515301414,-2.465095171251023,1.3547715195264463e-06,1.2154284760982809e-07,2.992510975568695e-08,6.285936542463758e-09,16.8,-0.2770929307898322,1.4369172756260797,-2.4650951977174422,2.5004102544445493e-05,2.5004050915617364e-05,1.0,1.0,7.686673103579622e-10,4.1118358717895376e-11,0.3073887418745261,0.0,0.9636256872781965,0.9636247249303082,0.00024202855279155272,-0.002807810190688542,3.2874671903599766,0.9951619922714637,0.9298092917322313,1.634727989938588,1.390469020399815,2.149189028673729,0.9584275688947267
RV-875,True,43.619331303081005,0.8979858155199,1731.7990849702092,2457514.25043482,0.5699898682285001,0.0025,0.25,0.2015220588122607,0.5348501630825199,3.187984284277458,True,10.0,4.0,9.0,13.0,17.0,1.1173184357541899,1.2195121951219512,1.3605442176870748,1.0914634146341462,1.217687074829932,1.1156462585034015,8.198019801980198,inf,9.999999999999999e-05,2457514.3754348196,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,1731.999464603099,10737419.0,0.0001,101.0,,1.3552527156068805e-20,0.25,9.113096180377397,,,,,,6050.514351754137,1739.0743427266996,1731.8044954368231,1.8828562436201537,1720.8481503659448,,0.2871287128712871,0.45544554455445546,,0.012217769523995697,18.247267302843383,0.10850588540065749,-0.29619679854217973,3.2687404867901115,25.20150608372139,0.9638840640365234,1731.9994646030989,-6.748834087032378e-05,9.578049824288839e-05,0.9007693996665076,0.11263866290006971,0.0018489462506319533,0.0013379218053389992,23.200000000000003,99.40475877098726,1.9323206137730453,1.7731033641206453,-0.16788778343828575,2.167506794396986,0.12675391892874058,0.008418451667351263,0.001330192880318826,0.0005212422106126516,16.8,1.7728430825156338,-0.08721311018529998,2.5426242654272433,0.012817799011806809,0.0002107460886682669,0.00012843750455122796,3.1836100485975394e-05,10.4,-0.016255949668313674,-2.2151887533135732,2.1391301316172964,0.14071739001754363,0.01422983398031988,0.7241379310344827,0.44827586206896547,6.012139897038082e-09,2.119769360042767e-09,0.3958111316190594,0.0,0.5322229114122612,0.5420700894981347,3.2539424911361868e-06,0.010501828972792282,-0.06634811070158425,0.9982174252931227,0.9230550660329977,1.3604227121251267,1.5688516707790796,1.7739219338472414,0.8963294402489022
RV-876,True,29.0149453861326,0.5881958112209945,-341.3242141575984,2457400.394303158,0.3487112937292818,0.0025,0.25,0.4732052387259257,-0.4272481010801744,3.637405528390605,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457400.519303157,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-340.8727833922104,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.185793414307796,0.014400099241946181,0.028229239233456792,0.04556429472713996,0.15027522501755333,0.2638529493331257,4901.331741692801,-330.777350163507,-341.38053676617244,2.4665038282548153,-347.1489369921226,201.93646469982647,0.32673267326732675,0.37623762376237624,114.21861227531984,0.01644736842105263,18.456800148796884,0.10918427731560969,0.5501634914473995,3.6310082242726813,28.97744722531823,0.9733172380005195,-340.8727833922103,-5.437930871548963,4.324095168778159,0.3609119557652566,0.033487102903587494,0.004912367877731435,0.0020753610672322184,26.400000000000002,395.973806206598,-0.49678795598651243,0.3400080640156687,-1.3766002347321897,1.3471425444443217,0.2166391484358862,0.018130405572670795,0.0011100400044888592,0.0014402020541627722,13.600000000000001,1.382268443380282,2.7991821198809146,1.471478220924273,0.2151722276290389,0.016427860036877864,0.0011614665355410446,0.0010181795007671083,13.600000000000001,-2.9137248241357225,2.7085317701658913,-0.2889216599222187,0.6002548404819043,0.5961903566558229,0.5151515151515151,0.5151515151515151,9.979901405277047e-09,5.466588848257459e-09,0.3089816853921637,0.0,0.9233177212358629,0.8759332117450949,0.00011028374994568277,0.004718055287298739,-0.43476694146718614,0.9872566593402887,0.9635000232010809,1.2839032969987578,1.4298096014938682,1.777794737583383,0.9371519258047081
RV-877,True,43.919992594575824,0.9043634792788808,-262.80746569626444,2459927.3227847763,0.5745453423420579,0.0025,0.25,0.222183362205897,0.4256976134389044,3.5602362063962056,True,9.0,4.0,8.0,12.0,17.0,1.1079545454545454,1.2662337662337662,1.4233576642335766,1.1428571428571428,1.2846715328467153,1.1240875912408759,7.801980198019802,inf,9.999999999999999e-05,2459927.447784777,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-262.5920559451022,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,10.914800057349709,0.01511325671469713,0.027065284002210425,0.04287958153417255,0.08491151777852975,0.4650747351508991,5206.974451639995,-252.1755923718,-262.91117517451977,1.8704208327641254,-274.0051924864994,27389.93925579002,0.3069306930693069,0.5742574257425742,107.07855488060464,0.005926136633006212,18.61536797915776,-0.10610873588944406,-0.04191178232708617,3.5294701692676393,27.318633959978108,0.9604538719264241,-262.5920559451022,-358.865656930697,380.4976815327013,0.009128163538414797,5.918457311718318e-05,4.361722381374288e-05,6.779744070336563e-05,10.4,15789.118273140451,-0.7517213935385613,-0.38072364588301405,0.4763423139414713,1.1640891146693804,1.4412538411003643e-06,9.344731981229956e-09,6.886774444646886e-09,1.0704617680250202e-08,10.4,-0.7517230173917084,-0.38072359111656845,0.47634245903129774,1.4412511449597708e-06,9.34474171353913e-09,6.886773833882216e-09,1.0704617261684386e-08,10.4,-0.7517246412378593,-0.3807235363500039,0.4763426041211383,0.00015789088736579027,0.00015789059200072784,1.0,1.0,8.55072800759471e-11,7.935839312078752e-11,0.3605743646368801,0.0,1.0067715247806437,1.0067714449638245,0.00017801426965364186,0.0010038259755447143,-5.713900852171558,1.0660925254426232,0.987893415933435,1.8916123875345137,1.810087112126349,2.2279738152248107,1.0761141329234187
RV-878,True,6.993306641762279,0.1210701408858665,-519.7316133202517,2459808.7874785257,0.0150501006327617,0.0025,0.25,-0.1728626583724318,0.4266571739846979,3.2488586293249813,True,11.0,4.0,9.0,13.0,17.0,1.1043956043956045,1.2108433734939759,1.3581081081081081,1.0963855421686748,1.2297297297297298,1.1216216216216215,8.633663366336634,inf,9.999999999999999e-05,2459808.9124785257,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-519.9157210634909,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,11.406417319828591,0.022760894867807795,0.040642165490673045,0.07131404756190335,0.18048454395877678,0.6590491627643956,8375.849701442196,-510.85826248721656,-519.3329597436415,1.7879016222069595,-533.6710971268737,543568.3411252237,0.2376237623762376,0.6138613861386139,114.662132955751,0.008079110651499483,18.463265143375185,-0.11696436213670572,-0.5212274860282636,3.2532956705294533,24.863173874855136,0.9218262803840015,-519.9157210634908,-3.513639305185705e-05,2.539415170573291e-05,0.13185453882382217,0.006690954207678498,0.00226949092501614,0.0006036592403022588,13.600000000000001,995.0371902099879,-0.5705690582343965,0.8519917678211217,-0.5977347608307153,1.1642386335175292,0.12776266939490877,0.0008191532421037062,0.0013069930929748173,0.00042214584298917767,29.6,2.2462122678976026,-2.9108047556707874,-0.5064981137695626,1.3133751223563459e-06,5.980277047061597e-08,2.239310684177615e-08,6.040386554994587e-09,13.600000000000001,-0.5100307523852051,0.8555765815586351,-0.6022251274800108,0.9689667912427288,9.960788108411012e-06,2.176470588235294,1.0,3.2971932406589133e-09,6.149423747991989e-10,0.3320137598220389,0.0,1.0446028031412067,0.9573992821922148,3.876838177132784e-05,-0.01161325724319795,-0.6861215032474798,1.000000363453418,0.8928586362876961,1.6632024760277755,1.431278418547727,2.2536871744519504,0.9918617724268382
RV-879,True,8.219491454671598,0.1470801217657611,640.3543811421068,2457396.3352988684,0.0336286584041151,0.0025,0.25,-0.2451900374766656,-0.4546154493906501,3.1523243694226584,True,6.0,4.0,8.0,21.0,25.0,1.115606936416185,1.6083333333333334,1.8037383177570092,1.4416666666666667,1.616822429906542,1.1214953271028036,7.762376237623762,inf,9.999999999999999e-05,2457396.4602988684,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,640.11410459669,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.66590780580026,0.007075603831341685,0.012126372833128082,0.029829923623716198,0.08810378713977433,0.2079776583542051,4749.072993957923,649.2892873431357,640.0273975527584,1.9179234426160292,631.9574717315352,1689.3254426722247,0.3069306930693069,0.43564356435643564,186.8301191962069,0.015301750520259517,18.22700432898609,0.055798299653617225,-0.07048526120563073,3.151628989557311,25.282970221626012,0.9897763379446393,640.1141045966901,-5.75428422497582e-05,8.971355235988992e-05,0.6255245703347787,0.0486749212443693,0.0028142220150832813,0.002369883229914075,26.400000000000002,157.57728127594015,1.0899877448887119,-0.9605354667434275,1.6485981647440393,1.786607785370998,0.4018766858375652,0.0019885166651374413,0.010546596788252347,0.0008240829636690087,20.0,2.1975593902951576,-2.799091161679995,-1.6428794338583086,0.004962776940166893,3.1558523312529654e-05,1.1993625159993107e-05,4.427048679027799e-06,4.0,2.275657324322505,0.6901326811742405,1.4041842899058146,0.6424634696962936,0.007933784179749855,0.7575757575757576,0.1515151515151515,2.960672906837658e-08,7.759255682415755e-09,0.32928376899909145,1.0,0.8005082451189944,0.6673087145766691,2.2755634066229278e-05,-0.004688042648922419,3.1642754083364135,1.0452728000862017,1.0435240021867982,1.4047659920381235,1.6203797669914841,1.8890315285096178,0.9831470828202878
RV-880,False,0.0,0.0,1404.0041546556913,2458420.49765348,0.0,0.0025,0.25,-0.1006213857810199,-0.5031473798461708,3.04777335971467,True,7.0,4.0,8.0,17.0,21.0,1.1104651162790697,1.4044117647058822,1.578512396694215,1.2647058823529411,1.421487603305785,1.1239669421487604,7.841584158415841,inf,9.999999999999999e-05,2458420.6226534806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,1403.90353326991,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.093326536277914,,,,,,5206.490669627433,1413.2980089444743,1403.501007275845,1.8860448099530913,1397.1113558719185,,0.32673267326732675,0.40594059405940597,,0.0060403981830482265,18.423635120957872,-0.20784885371515477,0.5049155700925991,3.047773359714669,24.703414982255214,0.9712471157514638,1403.90353326991,-8.012375760661266e-05,7.842848408055502e-05,0.19075020985364266,0.012671052996083391,0.0018575773844609546,0.00046766137792885127,23.200000000000003,627.7010940922181,-0.2851421279501454,-1.4858045059979326,-2.2361373482324707,1.220312826584327,0.18554486196740186,0.009493198122469548,0.0016062647262937606,0.000700037417454321,29.6,-0.5846294362845905,-1.401724308424548,-1.9921261989212244,1.2312016336129129e-06,7.984633880503696e-08,1.1617764871529513e-08,2.9305126249974474e-09,23.200000000000003,-0.2195399673897376,-1.3590562723629829,-2.065778192553686,0.9727111813390155,6.4545230883760484e-06,1.2758620689655171,1.0,9.09297942497389e-10,1.264210153228973e-09,0.3170094262128709,0.0,1.008705949282816,0.8984817525200685,4.6327555035666786e-06,-0.002797419463604456,-1.909354325197511,0.9765155624439583,0.834210014957003,1.6266154392928807,1.4023052815460892,2.4975118158715635,0.94946809638679
RV-881,True,43.891042962283656,0.9037493961696532,923.7753007757036,2457519.05115027,0.5741067115497523,0.0025,0.25,-0.5592387177471211,-0.8113203814636041,2.9137875895785808,True,11.0,5.0,9.0,13.0,17.0,1.0824175824175823,1.1796407185628743,1.3493150684931507,1.0898203592814373,1.2465753424657535,1.143835616438356,8.475247524752476,inf,9.999999999999999e-05,2457519.1761502693,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,923.209760946902,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,9.680336374248782,,,,,,4542.3744255561305,930.2787284386352,923.1473628051742,1.6561576877109019,910.9180556901376,,0.26732673267326734,0.5346534653465347,,0.023333955572148585,18.13709314948727,0.05972079079768239,-0.6891875254961074,3.0189983813409165,22.827092733991698,0.9439747139618357,923.2097609469018,-6.690660146939469e-05,8.872123910534196e-05,0.402777523248256,0.00825244044272681,0.004614096183951833,0.001465791715509296,23.200000000000003,249.79286586794612,-2.534340012976543,-0.333509991657188,1.4439804734002795,1.4734665897978538,0.2594615796197835,0.00949621894594296,0.0034364095005336016,0.0008597613554351385,29.6,-2.1572443039502374,0.06449012875540608,-1.8508609517795085,0.11429483753792015,0.0009235494642338992,0.00032490148466558224,0.0004243326592899534,16.8,-2.496774219204841,1.9928958369144407,0.7232848039706281,0.6441808806194523,0.2837666725197905,1.2758620689655171,0.7241379310344827,1.8881540775339545e-10,5.545706227572111e-09,0.36985433828175157,0.0,0.8694405799513948,0.8274963681698718,1.0284564011334873e-05,0.001662800740405146,2.86578845301108,1.0450593481957116,1.2241891031100733,1.6087175259513076,1.3741076389285727,1.8799627244152564,0.9562200861095419
